round_epochs,loss,mean_absolute_error,val_loss,val_mean_absolute_error,batch_size,dropout,losses,lstm_units,optimizer
100,0.08888889104127884,0.08888889104127884,0.0,0.0,64,0.2,mean_absolute_error,100,rmsprop
100,0.08888895809650421,0.08888895809650421,0.0,0.0,64,0.2,mean_absolute_error,100,Adam
100,0.08888889104127884,0.08888889104127884,0.0,0.0,64,0.2,mean_absolute_error,200,rmsprop
100,0.08888889104127884,0.08888889104127884,0.0,0.0,64,0.2,mean_absolute_error,200,Adam
100,0.08888889104127884,0.08888889104127884,0.0,0.0,64,0.2,mean_absolute_error,300,rmsprop
100,0.08888889104127884,0.08888889104127884,0.0,0.0,64,0.2,mean_absolute_error,300,Adam
100,0.014382626861333847,0.004725372884422541,0.0,0.0,64,0.5,categorical_crossentropy,100,rmsprop
100,0.027386732399463654,0.010324765928089619,0.0,0.0,64,0.5,categorical_crossentropy,100,Adam
100,2.097984790802002,0.08398804813623428,0.0,0.0,64,0.5,categorical_crossentropy,200,rmsprop
100,0.007869339548051357,0.0026293196715414524,0.0,0.0,64,0.5,categorical_crossentropy,200,Adam
100,0.01321824174374342,0.004253867082297802,0.0,0.0,64,0.5,categorical_crossentropy,300,rmsprop
100,0.04147087782621384,0.013903490267693996,0.0,0.0,64,0.5,categorical_crossentropy,300,Adam
100,0.08888889104127884,0.08888889104127884,0.0,0.0,64,0.5,mean_absolute_error,100,rmsprop
100,0.08888892084360123,0.08888892084360123,0.0,0.0,64,0.5,mean_absolute_error,100,Adam
100,0.08888889104127884,0.08888889104127884,0.0,0.0,64,0.5,mean_absolute_error,200,rmsprop
100,0.08888889104127884,0.08888889104127884,0.0,0.0,64,0.5,mean_absolute_error,200,Adam
100,0.08888889104127884,0.08888889104127884,0.0,0.0,64,0.5,mean_absolute_error,300,rmsprop
100,0.08888889104127884,0.08888889104127884,0.0,0.0,64,0.5,mean_absolute_error,300,Adam
